13300411: 2623, zeros: 1749, ones: 874, pp: 0.666794, history: 10000000001001100001
55023257: 335, zeros: 278, ones: 57, pp: 0.829851, history: 10000000001010001000
1222571: 7301, zeros: 6186, ones: 1115, pp: 0.847281, history: 10000000001010100010
24451227: 668, zeros: 325, ones: 343, pp: 0.486527, history: 10000000001011110111
1020415: 366, zeros: 357, ones: 9, pp: 0.975410, history: 10000000010000000000
55436216: 107, zeros: 85, ones: 22, pp: 0.794393, history: 10000000010000000000
2555152: 615, zeros: 480, ones: 135, pp: 0.780488, history: 10000000010000000010
2651172: 280, zeros: 216, ones: 64, pp: 0.771429, history: 10000000010000000010
2461172: 180, zeros: 164, ones: 16, pp: 0.911111, history: 10000000010001000000
41033654: 3425, zeros: 1759, ones: 1666, pp: 0.513577, history: 10000000010111000100
2044102: 142, zeros: 54, ones: 88, pp: 0.380282, history: 10000000010111110001
20415322: 1693, zeros: 1555, ones: 138, pp: 0.918488, history: 10000000100000000101
511230: 2418, zeros: 1629, ones: 789, pp: 0.673697, history: 10000000100000100000
2040110: 216, zeros: 141, ones: 75, pp: 0.652778, history: 10000000100010010010
2445562: 1169, zeros: 973, ones: 196, pp: 0.832335, history: 10000000100110110000
2570360: 605, zeros: 387, ones: 218, pp: 0.639669, history: 10000000101000001100
2575352: 1537, zeros: 1301, ones: 236, pp: 0.846454, history: 10000000101001000000
477020: 317, zeros: 164, ones: 153, pp: 0.517350, history: 10000000101001100000
51426246: 320, zeros: 232, ones: 88, pp: 0.725000, history: 10000000110010101011
24642227: 315, zeros: 170, ones: 145, pp: 0.539683, history: 10000000111101110000
26651423: 164, zeros: 142, ones: 22, pp: 0.865854, history: 10000001000100000000
2655152: 1920, zeros: 1157, ones: 763, pp: 0.602604, history: 10000001001100010010
13241111: 153, zeros: 94, ones: 59, pp: 0.614379, history: 10000001001110001110
25455207: 105, zeros: 56, ones: 49, pp: 0.533333, history: 10000001010011101001
2675370: 203, zeros: 157, ones: 46, pp: 0.773399, history: 10000001010100000000
51527416: 159, zeros: 147, ones: 12, pp: 0.924528, history: 10000001010100000000
13205455: 164, zeros: 82, ones: 82, pp: 0.500000, history: 10000001011010111110
2465340: 515, zeros: 332, ones: 183, pp: 0.644660, history: 10000001100010111000
2650102: 3525, zeros: 1743, ones: 1782, pp: 0.494468, history: 10000001101000111000
10240410: 108, zeros: 72, ones: 36, pp: 0.666667, history: 10000001101100111010
2160102: 5668, zeros: 3573, ones: 2095, pp: 0.630381, history: 10000001101111000101
12661701: 106, zeros: 86, ones: 20, pp: 0.811321, history: 10000001110000000000
41027667: 372, zeros: 215, ones: 157, pp: 0.577957, history: 10000001110000001001
53733054: 721, zeros: 584, ones: 137, pp: 0.809986, history: 10000001110100000011
2651312: 1974, zeros: 1264, ones: 710, pp: 0.640324, history: 10000001110110110100
2651532: 521, zeros: 387, ones: 134, pp: 0.742802, history: 10000001111000000010
1276111: 432, zeros: 274, ones: 158, pp: 0.634259, history: 10000001111000111101
1276665: 4779, zeros: 2469, ones: 2310, pp: 0.516635, history: 10000001111110001101
2040123: 211, zeros: 180, ones: 31, pp: 0.853081, history: 10000010000000000000
24653522: 242, zeros: 135, ones: 107, pp: 0.557851, history: 10000010000000000111
24601026: 1921, zeros: 1833, ones: 88, pp: 0.954191, history: 10000010000001000000
2665360: 112, zeros: 70, ones: 42, pp: 0.625000, history: 10000010000011011011
21602222: 315, zeros: 248, ones: 67, pp: 0.787302, history: 10000010000100110011
1230111: 1296, zeros: 817, ones: 479, pp: 0.630401, history: 10000010001100001010
21542233: 121, zeros: 82, ones: 39, pp: 0.677686, history: 10000010010100010000
1226455: 233, zeros: 171, ones: 62, pp: 0.733906, history: 10000010010101110110
20413733: 950, zeros: 578, ones: 372, pp: 0.608421, history: 10000010011111000000
2465140: 5811, zeros: 4510, ones: 1301, pp: 0.776114, history: 10000010100000000000
51532054: 267, zeros: 228, ones: 39, pp: 0.853933, history: 10000010100000000000
1070041: 8332, zeros: 5668, ones: 2664, pp: 0.680269, history: 10000010100001100001
417044: 1694, zeros: 1278, ones: 416, pp: 0.754427, history: 10000010100100000000
13266651: 509, zeros: 368, ones: 141, pp: 0.722986, history: 10000010110000000000
25453607: 233, zeros: 119, ones: 114, pp: 0.510730, history: 10000010110101010100
25717133: 107, zeros: 70, ones: 37, pp: 0.654206, history: 10000010110110000010
24453307: 146, zeros: 105, ones: 41, pp: 0.719178, history: 10000011000011111000
51402047: 613, zeros: 445, ones: 168, pp: 0.725938, history: 10000011001100000010
53027665: 378, zeros: 231, ones: 147, pp: 0.611111, history: 10000011001101000011
51132456: 508, zeros: 173, ones: 335, pp: 0.340551, history: 10000011100010110101
25753522: 338, zeros: 283, ones: 55, pp: 0.837278, history: 10000011101000000000
53623274: 144, zeros: 70, ones: 74, pp: 0.486111, history: 10000011101101001110
42203650: 105, zeros: 17, ones: 88, pp: 0.161905, history: 10000011101111101111
2655352: 232, zeros: 135, ones: 97, pp: 0.581897, history: 10000011111100000000
2575570: 1265, zeros: 839, ones: 426, pp: 0.663241, history: 10000100000000001010
4220364: 102, zeros: 89, ones: 13, pp: 0.872549, history: 10000100000010000101
2451342: 814, zeros: 659, ones: 155, pp: 0.809582, history: 10000100000100000100
2451372: 289, zeros: 207, ones: 82, pp: 0.716263, history: 10000100000100100100
25755207: 121, zeros: 72, ones: 49, pp: 0.595041, history: 10000100001010001110
25753427: 254, zeros: 194, ones: 60, pp: 0.763780, history: 10000100001011000100
2564360: 236, zeros: 160, ones: 76, pp: 0.677966, history: 10000100001100100000
2471540: 130, zeros: 102, ones: 28, pp: 0.784615, history: 10000100100000001001
1232461: 358, zeros: 298, ones: 60, pp: 0.832402, history: 10000100110000000000
2541153: 4201, zeros: 3797, ones: 404, pp: 0.903832, history: 10000101000000100001
12340411: 967, zeros: 693, ones: 274, pp: 0.716649, history: 10000101000010000101
12220411: 1088, zeros: 506, ones: 582, pp: 0.465074, history: 10000101000111111111
2465572: 129, zeros: 63, ones: 66, pp: 0.488372, history: 10000101010000000011
2460222: 817, zeros: 422, ones: 395, pp: 0.516524, history: 10000101010010010011
13304451: 185, zeros: 139, ones: 46, pp: 0.751351, history: 10000101101010011100
2571142: 1090, zeros: 617, ones: 473, pp: 0.566055, history: 10000101111010111010
1044411: 289, zeros: 250, ones: 39, pp: 0.865052, history: 10000110000010101000
10204113: 303, zeros: 13, ones: 290, pp: 0.042904, history: 10000110000111101110
2665362: 1299, zeros: 1108, ones: 191, pp: 0.852964, history: 10000110001001000001
55202047: 367, zeros: 287, ones: 80, pp: 0.782016, history: 10000110100010010000
41027645: 174, zeros: 106, ones: 68, pp: 0.609195, history: 10000110110100010000
2474360: 217, zeros: 159, ones: 58, pp: 0.732719, history: 10000110111100101111
41023274: 632, zeros: 441, ones: 191, pp: 0.697785, history: 10000111100010010111
55626246: 107, zeros: 73, ones: 34, pp: 0.682243, history: 10000111101000101000
53727046: 785, zeros: 662, ones: 123, pp: 0.843312, history: 10000111101011101101
2655543: 635, zeros: 590, ones: 45, pp: 0.929134, history: 10001000000000000000
1272465: 1992, zeros: 1352, ones: 640, pp: 0.678715, history: 10001000000001100000
2111522: 259, zeros: 190, ones: 69, pp: 0.733591, history: 10001000000010100000
1276040: 119, zeros: 93, ones: 26, pp: 0.781513, history: 10001000000100100001
53623016: 252, zeros: 217, ones: 35, pp: 0.861111, history: 10001000001000000000
24655207: 844, zeros: 514, ones: 330, pp: 0.609005, history: 10001000001100001000
13264453: 1236, zeros: 1021, ones: 215, pp: 0.826052, history: 10001000001110000010
41702054: 152, zeros: 123, ones: 29, pp: 0.809211, history: 10001000010000110010
12704451: 364, zeros: 226, ones: 138, pp: 0.620879, history: 10001000100000000000
12700415: 909, zeros: 348, ones: 561, pp: 0.382838, history: 10001000101010111100
13306513: 296, zeros: 159, ones: 137, pp: 0.537162, history: 10001001000000101110
2041562: 683, zeros: 384, ones: 299, pp: 0.562225, history: 10001001000001000111
1232545: 807, zeros: 415, ones: 392, pp: 0.514250, history: 10001001000011001100
12365613: 111, zeros: 50, ones: 61, pp: 0.450450, history: 10001001001011111100
12245455: 106, zeros: 30, ones: 76, pp: 0.283019, history: 10001001011001100011
2545163: 119, zeros: 107, ones: 12, pp: 0.899160, history: 10001001100000000000
55526265: 114, zeros: 84, ones: 30, pp: 0.736842, history: 10001001100000100000
10240412: 196, zeros: 101, ones: 95, pp: 0.515306, history: 10001001100001010101
55427616: 101, zeros: 22, ones: 79, pp: 0.217822, history: 10001001101111111111
25451533: 224, zeros: 100, ones: 124, pp: 0.446429, history: 10001001111011010010
26513727: 1093, zeros: 756, ones: 337, pp: 0.691674, history: 10001010000100000010
10661111: 223, zeros: 127, ones: 96, pp: 0.569507, history: 10001010001000010010
10446411: 147, zeros: 85, ones: 62, pp: 0.578231, history: 10001010001101100001
25613122: 178, zeros: 67, ones: 111, pp: 0.376404, history: 10001010100011111001
10204451: 1319, zeros: 620, ones: 699, pp: 0.470053, history: 10001010101110101010
25401027: 362, zeros: 147, ones: 215, pp: 0.406077, history: 10001010110100001110
12320412: 151, zeros: 101, ones: 50, pp: 0.668874, history: 10001011000000000111
41032666: 1807, zeros: 1028, ones: 779, pp: 0.568899, history: 10001011000010111101
5142321: 184, zeros: 52, ones: 132, pp: 0.282609, history: 10001011000111011100
51402056: 657, zeros: 305, ones: 352, pp: 0.464231, history: 10001011001111010011
2665312: 157, zeros: 99, ones: 58, pp: 0.630573, history: 10001011100001001111
51532447: 229, zeros: 117, ones: 112, pp: 0.510917, history: 10001100000000011110
12344455: 344, zeros: 272, ones: 72, pp: 0.790698, history: 10001100010100000000
24653432: 110, zeros: 50, ones: 60, pp: 0.454545, history: 10001100011111110010
10440752: 171, zeros: 105, ones: 66, pp: 0.614035, history: 10001100100101101001
26542223: 135, zeros: 71, ones: 64, pp: 0.525926, history: 10001100100110111101
5543261: 176, zeros: 58, ones: 118, pp: 0.329545, history: 10001100101101110111
12300413: 3707, zeros: 1921, ones: 1786, pp: 0.518209, history: 10001101000010111100
2475152: 410, zeros: 225, ones: 185, pp: 0.548780, history: 10001101010111000111
24657022: 171, zeros: 40, ones: 131, pp: 0.233918, history: 10001101011011101011
26613123: 188, zeros: 112, ones: 76, pp: 0.595745, history: 10001101110110000100
12760415: 1766, zeros: 693, ones: 1073, pp: 0.392412, history: 10001101110111111110
5522321: 617, zeros: 204, ones: 413, pp: 0.330632, history: 10001101111101100111
1272111: 141, zeros: 89, ones: 52, pp: 0.631206, history: 10001110000000100110
12226511: 1456, zeros: 163, ones: 1293, pp: 0.111951, history: 10001110000111111111
24653423: 578, zeros: 252, ones: 326, pp: 0.435986, history: 10001110001010001111
12765653: 236, zeros: 158, ones: 78, pp: 0.669492, history: 10001110001110110000
57102056: 440, zeros: 180, ones: 260, pp: 0.409091, history: 10001110110101000110
2111342: 290, zeros: 97, ones: 193, pp: 0.334483, history: 10001110111010111100
25601023: 267, zeros: 135, ones: 132, pp: 0.505618, history: 10001111000011100000
2451343: 143, zeros: 54, ones: 89, pp: 0.377622, history: 10001111011100101110
12741113: 200, zeros: 101, ones: 99, pp: 0.505000, history: 10001111011110000011
13364651: 446, zeros: 98, ones: 348, pp: 0.219731, history: 10001111110111111111
53732446: 900, zeros: 284, ones: 616, pp: 0.315556, history: 10001111111001011110
2170170: 1063, zeros: 79, ones: 984, pp: 0.074318, history: 10001111111011011111
51223265: 205, zeros: 99, ones: 106, pp: 0.482927, history: 10001111111100000001
2041010: 128, zeros: 123, ones: 5, pp: 0.960938, history: 10010000000000000000
2621302: 1137, zeros: 1009, ones: 128, pp: 0.887423, history: 10010000000000000000
2665142: 202, zeros: 165, ones: 37, pp: 0.816832, history: 10010000000000001000
53527666: 224, zeros: 105, ones: 119, pp: 0.468750, history: 10010000000010000010
1326040: 287, zeros: 209, ones: 78, pp: 0.728223, history: 10010000000011100010
1332445: 302, zeros: 202, ones: 100, pp: 0.668874, history: 10010000000100000010
1044545: 524, zeros: 386, ones: 138, pp: 0.736641, history: 10010000000101100000
2561113: 877, zeros: 767, ones: 110, pp: 0.874572, history: 10010000001000000001
1222455: 1560, zeros: 1206, ones: 354, pp: 0.773077, history: 10010000001000110100
13320411: 380, zeros: 246, ones: 134, pp: 0.647368, history: 10010000011010000000
1020421: 122, zeros: 103, ones: 19, pp: 0.844262, history: 10010000100000000000
1020601: 189, zeros: 163, ones: 26, pp: 0.862434, history: 10010000100000000001
1236111: 461, zeros: 270, ones: 191, pp: 0.585683, history: 10010000100001010000
2561312: 1757, zeros: 849, ones: 908, pp: 0.483210, history: 10010001010110001000
1324445: 1849, zeros: 1114, ones: 735, pp: 0.602488, history: 10010001100001010010
2655530: 1122, zeros: 744, ones: 378, pp: 0.663102, history: 10010001110010101000
12766655: 2309, zeros: 1415, ones: 894, pp: 0.612819, history: 10010010000111100001
2445522: 2586, zeros: 1456, ones: 1130, pp: 0.563032, history: 10010010011110010001
2470222: 207, zeros: 110, ones: 97, pp: 0.531401, history: 10010010100101010011
26513133: 297, zeros: 176, ones: 121, pp: 0.592593, history: 10010010101000000000
26601022: 1749, zeros: 1095, ones: 654, pp: 0.626072, history: 10010010101000110100
2464360: 1231, zeros: 894, ones: 337, pp: 0.726239, history: 10010010101001010110
2661542: 958, zeros: 487, ones: 471, pp: 0.508351, history: 10010011000010010111
12325651: 550, zeros: 242, ones: 308, pp: 0.440000, history: 10010011000011111011
2660360: 619, zeros: 460, ones: 159, pp: 0.743134, history: 10010011100010000000
25455332: 262, zeros: 61, ones: 201, pp: 0.232824, history: 10010011111011111011
10206511: 1526, zeros: 267, ones: 1259, pp: 0.174967, history: 10010011111101101111
13245711: 325, zeros: 35, ones: 290, pp: 0.107692, history: 10010011111111110111
25651533: 173, zeros: 140, ones: 33, pp: 0.809249, history: 10010100000000000001
12624655: 506, zeros: 282, ones: 224, pp: 0.557312, history: 10010100000110001111
1270041: 2543, zeros: 1553, ones: 990, pp: 0.610696, history: 10010100010010100101
26601033: 2710, zeros: 1800, ones: 910, pp: 0.664207, history: 10010100011000100110
1202041: 218, zeros: 119, ones: 99, pp: 0.545872, history: 10010100011010100111
12744755: 287, zeros: 195, ones: 92, pp: 0.679443, history: 10010100101100000011
535326: 300, zeros: 118, ones: 182, pp: 0.393333, history: 10010100101111010011
26541027: 2083, zeros: 654, ones: 1429, pp: 0.313970, history: 10010100111111110001
51702047: 187, zeros: 155, ones: 32, pp: 0.828877, history: 10010101001000100000
41027666: 578, zeros: 195, ones: 383, pp: 0.337370, history: 10010101001111111000
10361110: 113, zeros: 90, ones: 23, pp: 0.796460, history: 10010101011000000000
53302054: 178, zeros: 94, ones: 84, pp: 0.528090, history: 10010101011000001000
24742233: 145, zeros: 115, ones: 30, pp: 0.793103, history: 10010101100000000010
26511507: 390, zeros: 204, ones: 186, pp: 0.523077, history: 10010101111010100000
10204553: 2488, zeros: 501, ones: 1987, pp: 0.201367, history: 10010101111111111111
2044170: 289, zeros: 136, ones: 153, pp: 0.470588, history: 10010110011000111000
24457107: 289, zeros: 157, ones: 132, pp: 0.543253, history: 10010111010111101100
2475552: 182, zeros: 72, ones: 110, pp: 0.395604, history: 10010111111110001100
13206513: 574, zeros: 143, ones: 431, pp: 0.249129, history: 10010111111111101101
1274555: 146, zeros: 113, ones: 33, pp: 0.773973, history: 10011000000000001010
51402045: 1142, zeros: 805, ones: 337, pp: 0.704904, history: 10011000000010101111
1020641: 2802, zeros: 1950, ones: 852, pp: 0.695931, history: 10011000001101010000
2465132: 615, zeros: 275, ones: 340, pp: 0.447154, history: 10011000011101010111
13300412: 322, zeros: 261, ones: 61, pp: 0.810559, history: 10011000100000000101
26542222: 200, zeros: 136, ones: 64, pp: 0.680000, history: 10011000100110000100
25041033: 374, zeros: 115, ones: 259, pp: 0.307487, history: 10011000110011011011
5342321: 351, zeros: 111, ones: 240, pp: 0.316239, history: 10011000111011111111
26741033: 298, zeros: 179, ones: 119, pp: 0.600671, history: 10011001000011010100
1020451: 4940, zeros: 3414, ones: 1526, pp: 0.691093, history: 10011001001000100001
21702220: 250, zeros: 108, ones: 142, pp: 0.432000, history: 10011001001100000110
26751527: 445, zeros: 239, ones: 206, pp: 0.537079, history: 10011001010111111100
53027657: 132, zeros: 63, ones: 69, pp: 0.477273, history: 10011001110001111111
24713727: 238, zeros: 136, ones: 102, pp: 0.571429, history: 10011001110010110110
12741115: 314, zeros: 73, ones: 241, pp: 0.232484, history: 10011001111111111100
13246613: 417, zeros: 359, ones: 58, pp: 0.860911, history: 10011010000000000000
26515527: 131, zeros: 60, ones: 71, pp: 0.458015, history: 10011010010000111101
